2.7027E+12	1.15E-07	4.21E-05
2.71171E+12	1.15E-07	4.20E-05
2.72072E+12	1.14E-07	4.18E-05
2.72973E+12	1.13E-07	4.17E-05
2.73874E+12	1.12E-07	4.15E-05
2.74775E+12	1.12E-07	4.14E-05
2.75676E+12	1.11E-07	4.13E-05
2.76577E+12	1.10E-07	4.11E-05
2.77477E+12	1.09E-07	4.10E-05
2.78378E+12	1.09E-07	4.09E-05
2.79279E+12	1.08E-07	4.07E-05
2.8018E+12	1.07E-07	4.06E-05
2.81081E+12	1.07E-07	4.05E-05
2.81982E+12	1.06E-07	4.03E-05
2.82883E+12	1.05E-07	4.02E-05
2.83784E+12	1.05E-07	4.01E-05
2.84685E+12	1.04E-07	4.00E-05
2.85586E+12	1.03E-07	3.98E-05
2.86486E+12	1.03E-07	3.97E-05
2.87387E+12	1.02E-07	3.96E-05
2.88288E+12	1.01E-07	3.95E-05
2.89189E+12	1.01E-07	3.93E-05
2.9009E+12	1.00E-07	3.92E-05
2.90991E+12	9.94E-08	3.91E-05
2.91892E+12	9.88E-08	3.90E-05
2.92793E+12	9.82E-08	3.89E-05
2.93694E+12	9.76E-08	3.87E-05
2.94595E+12	9.70E-08	3.86E-05
2.95495E+12	9.64E-08	3.85E-05
2.96396E+12	9.58E-08	3.84E-05
2.97297E+12	9.53E-08	3.83E-05
2.98198E+12	9.47E-08	3.82E-05
2.99099E+12	9.41E-08	3.80E-05
3E+12	9.36E-08	3.79E-05
3.00901E+12	9.30E-08	3.78E-05
3.01802E+12	9.24E-08	3.77E-05
3.02703E+12	9.19E-08	3.76E-05
3.03604E+12	9.13E-08	3.75E-05
3.04505E+12	9.08E-08	3.74E-05
3.05405E+12	9.03E-08	3.73E-05
3.06306E+12	8.97E-08	3.71E-05
3.07207E+12	8.92E-08	3.70E-05
3.08108E+12	8.87E-08	3.69E-05
3.09009E+12	8.82E-08	3.68E-05
3.0991E+12	8.77E-08	3.67E-05
3.10811E+12	8.72E-08	3.66E-05
3.11712E+12	8.67E-08	3.65E-05
3.12613E+12	8.62E-08	3.64E-05
3.13514E+12	8.57E-08	3.63E-05
3.14414E+12	8.52E-08	3.62E-05
3.15315E+12	8.47E-08	3.61E-05
3.16216E+12	8.42E-08	3.60E-05
3.17117E+12	8.37E-08	3.59E-05
3.18018E+12	8.33E-08	3.58E-05
3.18919E+12	8.28E-08	3.57E-05
3.1982E+12	8.23E-08	3.56E-05
3.20721E+12	8.19E-08	3.55E-05
3.21622E+12	8.14E-08	3.54E-05
3.22523E+12	8.09E-08	3.53E-05
3.23423E+12	8.05E-08	3.52E-05
3.24324E+12	8.01E-08	3.51E-05
3.25225E+12	7.96E-08	3.50E-05
3.26126E+12	7.92E-08	3.49E-05
3.27027E+12	7.87E-08	3.48E-05
3.27928E+12	7.83E-08	3.47E-05
3.28829E+12	7.79E-08	3.46E-05
3.2973E+12	7.74E-08	3.45E-05
3.30631E+12	7.70E-08	3.44E-05
3.31532E+12	7.66E-08	3.43E-05
3.32432E+12	7.62E-08	3.42E-05
3.33333E+12	7.58E-08	3.41E-05
3.34234E+12	7.54E-08	3.40E-05
3.35135E+12	7.50E-08	3.39E-05
3.36036E+12	7.46E-08	3.39E-05
3.36937E+12	7.42E-08	3.38E-05
3.37838E+12	7.38E-08	3.37E-05
3.38739E+12	7.34E-08	3.36E-05
3.3964E+12	7.30E-08	3.35E-05
3.40541E+12	7.26E-08	3.34E-05
3.41441E+12	7.22E-08	3.33E-05
3.42342E+12	7.18E-08	3.32E-05
3.43243E+12	7.15E-08	3.31E-05
3.44144E+12	7.11E-08	3.31E-05
3.45045E+12	7.07E-08	3.30E-05
3.45946E+12	7.04E-08	3.29E-05
3.46847E+12	7.00E-08	3.28E-05
3.47748E+12	6.96E-08	3.27E-05
3.48649E+12	6.93E-08	3.26E-05
3.4955E+12	6.89E-08	3.25E-05
3.5045E+12	6.86E-08	3.25E-05
3.51351E+12	6.82E-08	3.24E-05
3.52252E+12	6.79E-08	3.23E-05
3.53153E+12	6.75E-08	3.22E-05
3.54054E+12	6.72E-08	3.21E-05
3.54955E+12	6.68E-08	3.21E-05
3.55856E+12	6.65E-08	3.20E-05
3.56757E+12	6.62E-08	3.19E-05
3.57658E+12	6.58E-08	3.18E-05
3.58559E+12	6.55E-08	3.17E-05
3.59459E+12	6.52E-08	3.16E-05
3.6036E+12	6.48E-08	3.16E-05
3.61261E+12	6.45E-08	3.15E-05
3.62162E+12	6.42E-08	3.14E-05
3.63063E+12	6.39E-08	3.13E-05
3.63964E+12	6.36E-08	3.13E-05
3.64865E+12	6.32E-08	3.12E-05
3.65766E+12	6.29E-08	3.11E-05
3.66667E+12	6.26E-08	3.10E-05
3.67568E+12	6.23E-08	3.10E-05
3.68468E+12	6.20E-08	3.09E-05
3.69369E+12	6.17E-08	3.08E-05
3.7027E+12	6.14E-08	3.07E-05
3.71171E+12	6.11E-08	3.07E-05
3.72072E+12	6.08E-08	3.06E-05
3.72973E+12	6.05E-08	3.05E-05
3.73874E+12	6.02E-08	3.04E-05
3.74775E+12	5.99E-08	3.04E-05
3.75676E+12	5.97E-08	3.03E-05
3.76577E+12	5.94E-08	3.02E-05
3.77477E+12	5.91E-08	3.01E-05
3.78378E+12	5.88E-08	3.01E-05
3.79279E+12	5.85E-08	3.00E-05
3.8018E+12	5.83E-08	2.99E-05
3.81081E+12	5.80E-08	2.99E-05
3.81982E+12	5.77E-08	2.98E-05
3.82883E+12	5.74E-08	2.97E-05
3.83784E+12	5.72E-08	2.96E-05
3.84685E+12	5.69E-08	2.96E-05
3.85586E+12	5.66E-08	2.95E-05
3.86486E+12	5.64E-08	2.94E-05
3.87387E+12	5.61E-08	2.94E-05
3.88288E+12	5.58E-08	2.93E-05
3.89189E+12	5.56E-08	2.92E-05
3.9009E+12	5.53E-08	2.92E-05
3.90991E+12	5.51E-08	2.91E-05
3.91892E+12	5.48E-08	2.90E-05
3.92793E+12	5.46E-08	2.90E-05
3.93694E+12	5.43E-08	2.89E-05
3.94595E+12	5.41E-08	2.88E-05
3.95495E+12	5.38E-08	2.88E-05
3.96396E+12	5.36E-08	2.87E-05
3.97297E+12	5.33E-08	2.86E-05
3.98198E+12	5.31E-08	2.86E-05
3.99099E+12	5.29E-08	2.85E-05
4E+12	5.26E-08	2.84E-05
4.00901E+12	5.24E-08	2.84E-05
4.01802E+12	5.22E-08	2.83E-05
4.02703E+12	5.19E-08	2.83E-05
4.03604E+12	5.17E-08	2.82E-05
4.04505E+12	5.15E-08	2.81E-05
4.05405E+12	5.12E-08	2.81E-05
4.06306E+12	5.10E-08	2.80E-05
4.07207E+12	5.08E-08	2.79E-05
4.08108E+12	5.06E-08	2.79E-05
4.09009E+12	5.03E-08	2.78E-05
4.0991E+12	5.01E-08	2.78E-05
4.10811E+12	4.99E-08	2.77E-05
4.11712E+12	4.97E-08	2.76E-05
4.12613E+12	4.95E-08	2.76E-05
4.13514E+12	4.92E-08	2.75E-05
4.14414E+12	4.90E-08	2.75E-05
4.15315E+12	4.88E-08	2.74E-05
4.16216E+12	4.86E-08	2.73E-05
4.17117E+12	4.84E-08	2.73E-05
4.18018E+12	4.82E-08	2.72E-05
4.18919E+12	4.80E-08	2.72E-05
4.1982E+12	4.78E-08	2.71E-05
4.20721E+12	4.76E-08	2.70E-05
4.21622E+12	4.74E-08	2.70E-05
4.22523E+12	4.72E-08	2.69E-05
4.23423E+12	4.70E-08	2.69E-05
4.24324E+12	4.68E-08	2.68E-05
4.25225E+12	4.66E-08	2.68E-05
4.26126E+12	4.64E-08	2.67E-05
4.27027E+12	4.62E-08	2.66E-05
4.27928E+12	4.60E-08	2.66E-05
4.28829E+12	4.58E-08	2.65E-05
4.2973E+12	4.56E-08	2.65E-05
4.30631E+12	4.54E-08	2.64E-05
4.31532E+12	4.52E-08	2.64E-05
4.32432E+12	4.50E-08	2.63E-05
4.33333E+12	4.48E-08	2.63E-05
4.34234E+12	4.47E-08	2.62E-05
4.35135E+12	4.45E-08	2.61E-05
4.36036E+12	4.43E-08	2.61E-05
4.36937E+12	4.41E-08	2.60E-05
4.37838E+12	4.39E-08	2.60E-05
4.38739E+12	4.37E-08	2.59E-05
4.3964E+12	4.36E-08	2.59E-05
4.40541E+12	4.34E-08	2.58E-05
4.41441E+12	4.32E-08	2.58E-05
4.42342E+12	4.30E-08	2.57E-05
4.43243E+12	4.29E-08	2.57E-05
4.44144E+12	4.27E-08	2.56E-05
4.45045E+12	4.25E-08	2.56E-05
4.45946E+12	4.23E-08	2.55E-05
4.46847E+12	4.22E-08	2.55E-05
4.47748E+12	4.20E-08	2.54E-05
4.48649E+12	4.18E-08	2.54E-05
4.4955E+12	4.17E-08	2.53E-05
4.5045E+12	4.15E-08	2.53E-05
4.51351E+12	4.13E-08	2.52E-05
4.52252E+12	4.12E-08	2.52E-05
4.53153E+12	4.10E-08	2.51E-05
4.54054E+12	4.08E-08	2.51E-05
4.54955E+12	4.07E-08	2.50E-05
4.55856E+12	4.05E-08	2.50E-05
4.56757E+12	4.04E-08	2.49E-05
4.57658E+12	4.02E-08	2.49E-05
4.58559E+12	4.00E-08	2.48E-05
4.59459E+12	3.99E-08	2.48E-05
4.6036E+12	3.97E-08	2.47E-05
4.61261E+12	3.96E-08	2.47E-05
4.62162E+12	3.94E-08	2.46E-05
4.63063E+12	3.93E-08	2.46E-05
4.63964E+12	3.91E-08	2.45E-05
4.64865E+12	3.90E-08	2.45E-05
4.65766E+12	3.88E-08	2.44E-05
4.66667E+12	3.87E-08	2.44E-05
4.67568E+12	3.85E-08	2.43E-05
4.68468E+12	3.84E-08	2.43E-05
4.69369E+12	3.82E-08	2.42E-05
4.7027E+12	3.81E-08	2.42E-05
4.71171E+12	3.79E-08	2.41E-05
4.72072E+12	3.78E-08	2.41E-05
4.72973E+12	3.76E-08	2.41E-05
4.73874E+12	3.75E-08	2.40E-05
4.74775E+12	3.74E-08	2.40E-05
4.75676E+12	3.72E-08	2.39E-05
4.76577E+12	3.71E-08	2.39E-05
4.77477E+12	3.69E-08	2.38E-05
4.78378E+12	3.68E-08	2.38E-05
4.79279E+12	3.67E-08	2.37E-05
4.8018E+12	3.65E-08	2.37E-05
4.81081E+12	3.64E-08	2.36E-05
4.81982E+12	3.62E-08	2.36E-05
4.82883E+12	3.61E-08	2.36E-05
4.83784E+12	3.60E-08	2.35E-05
